second,Volt
+63.00000E-06,+22.11055253E-03
+63.05000E-06,+24.12060276E-03
+63.10000E-06,+26.13065299E-03
+63.15000E-06,+28.14070322E-03
+63.20000E-06,+30.15075345E-03
+63.25000E-06,+32.16080368E-03
+63.30000E-06,+34.17085391E-03
+63.35000E-06,+34.17085391E-03
+63.40000E-06,+38.19095436E-03
+63.45000E-06,+40.20100459E-03
+63.50000E-06,+40.20100459E-03
+63.55000E-06,+42.21105482E-03
+63.60000E-06,+42.21105482E-03
+63.65000E-06,+44.22110505E-03
+63.70000E-06,+46.23115528E-03
+63.75000E-06,+46.23115528E-03
+63.80000E-06,+48.24120551E-03
+63.85000E-06,+48.24120551E-03
+63.90000E-06,+50.25125574E-03
+63.95000E-06,+51.00502458E-03
+64.00000E-06,+52.26130597E-03
+64.05000E-06,+52.26130597E-03
+64.10000E-06,+54.27135620E-03
+64.15000E-06,+54.27135620E-03
+64.20000E-06,+54.27135620E-03
+64.25000E-06,+56.28140643E-03
+64.30000E-06,+56.28140643E-03
+64.35000E-06,+56.28140643E-03
+64.40000E-06,+56.28140643E-03
+64.45000E-06,+57.53768783E-03
+64.50000E-06,+56.28140643E-03
+64.55000E-06,+56.28140643E-03
+64.60000E-06,+58.29145666E-03
+64.65000E-06,+60.30150689E-03
+64.70000E-06,+58.29145666E-03
+64.75000E-06,+60.30150689E-03
+64.80000E-06,+59.54773806E-03
+64.85000E-06,+58.29145666E-03
+64.90000E-06,+58.29145666E-03
+64.95000E-06,+58.29145666E-03
+65.00000E-06,+56.28140643E-03
+65.05000E-06,+56.28140643E-03
+65.10000E-06,+58.29145666E-03
+65.15000E-06,+56.28140643E-03
+65.20000E-06,+56.28140643E-03
+65.25000E-06,+56.28140643E-03
+65.30000E-06,+54.27135620E-03
+65.35000E-06,+52.26130597E-03
+65.40000E-06,+54.27135620E-03
+65.45000E-06,+52.26130597E-03
+65.50000E-06,+52.26130597E-03
+65.55000E-06,+50.25125574E-03
+65.60000E-06,+50.25125574E-03
+65.65000E-06,+50.25125574E-03
+65.70000E-06,+50.25125574E-03
+65.75000E-06,+50.25125574E-03
+65.80000E-06,+48.24120551E-03
+65.85000E-06,+48.24120551E-03
+65.90000E-06,+48.24120551E-03
+65.95000E-06,+46.98492412E-03
+66.00000E-06,+47.48743668E-03
+66.05000E-06,+46.23115528E-03
+66.10000E-06,+44.22110505E-03
+66.15000E-06,+42.21105482E-03
+66.20000E-06,+42.21105482E-03
+66.25000E-06,+42.21105482E-03
+66.30000E-06,+42.21105482E-03
+66.35000E-06,+42.21105482E-03
+66.40000E-06,+40.20100459E-03
+66.45000E-06,+40.20100459E-03
+66.50000E-06,+40.20100459E-03
+66.55000E-06,+38.19095436E-03
+66.60000E-06,+38.19095436E-03
+66.65000E-06,+35.42713530E-03
+66.70000E-06,+34.17085391E-03
+66.75000E-06,+34.17085391E-03
+66.80000E-06,+32.16080368E-03
+66.85000E-06,+33.41708507E-03
+66.90000E-06,+32.16080368E-03
+66.95000E-06,+32.16080368E-03
+67.00000E-06,+30.15075345E-03
+67.05000E-06,+30.15075345E-03
+67.10000E-06,+28.14070322E-03
+67.15000E-06,+27.38693438E-03
+67.20000E-06,+26.13065299E-03
+67.25000E-06,+26.13065299E-03
+67.30000E-06,+24.12060276E-03
+67.35000E-06,+24.12060276E-03
+67.40000E-06,+22.86432136E-03
+67.45000E-06,+22.11055253E-03
+67.50000E-06,+20.10050230E-03
+67.55000E-06,+20.10050230E-03
+67.60000E-06,+18.84422090E-03
+67.65000E-06,+18.09045207E-03
+67.70000E-06,+18.09045207E-03
+67.75000E-06,+18.09045207E-03
+67.80000E-06,+16.08040184E-03
+67.85000E-06,+16.08040184E-03
+67.90000E-06,+14.07035161E-03
+67.95000E-06,+14.07035161E-03
+68.00000E-06,+14.07035161E-03
+68.05000E-06,+12.06030138E-03
+68.10000E-06,+12.06030138E-03
+68.15000E-06,+12.81407021E-03
+68.20000E-06,+11.30653254E-03
+68.25000E-06,+10.80401998E-03
+68.30000E-06,+12.06030138E-03
+68.35000E-06,+10.05025115E-03
+68.40000E-06,+8.04020092E-03
+68.45000E-06,+8.79396975E-03
+68.50000E-06,+8.04020092E-03
+68.55000E-06,+6.78391952E-03
+68.60000E-06,+8.04020092E-03
+68.65000E-06,+8.04020092E-03
+68.70000E-06,+6.03015069E-03
+68.75000E-06,+6.03015069E-03
+68.80000E-06,+6.03015069E-03
+68.85000E-06,+4.02010046E-03
+68.90000E-06,+4.02010046E-03
+68.95000E-06,+2.01005023E-03
+69.00000E-06,+4.02010046E-03
+69.05000E-06,+4.02010046E-03
+69.10000E-06,+4.02010046E-03
+69.15000E-06,+2.01005023E-03
+69.20000E-06,+4.02010046E-03
+69.25000E-06,+2.01005023E-03
+69.30000E-06,+0.0E+00
+69.35000E-06,+0.0E+00
+69.40000E-06,+0.0E+00
+69.45000E-06,+0.0E+00
+69.50000E-06,-1.25628139E-03
+69.55000E-06,-1.25628139E-03
+69.60000E-06,+0.0E+00
+69.65000E-06,-1.25628139E-03
+69.70000E-06,-2.01005023E-03
+69.75000E-06,-2.01005023E-03
+69.80000E-06,-2.01005023E-03
+69.85000E-06,+0.0E+00
+69.90000E-06,-753.76883E-06
+69.95000E-06,-2.01005023E-03
+70.00000E-06,-753.76883E-06
+70.05000E-06,-2.01005023E-03
+70.10000E-06,-2.01005023E-03
+70.15000E-06,-2.01005023E-03
+70.20000E-06,-3.26633162E-03
+70.25000E-06,-2.01005023E-03
+70.30000E-06,-2.01005023E-03
+70.35000E-06,+0.0E+00
+70.40000E-06,-2.01005023E-03
+70.45000E-06,-2.01005023E-03
+70.50000E-06,-1.25628139E-03
+70.55000E-06,-2.01005023E-03
+70.60000E-06,-2.01005023E-03
+70.65000E-06,-2.01005023E-03
+70.70000E-06,+0.0E+00
+70.75000E-06,-2.01005023E-03
+70.80000E-06,-2.01005023E-03
+70.85000E-06,-2.01005023E-03
+70.90000E-06,-2.01005023E-03
+70.95000E-06,-2.01005023E-03
+71.00000E-06,-2.01005023E-03
+71.05000E-06,-2.01005023E-03
+71.10000E-06,-2.01005023E-03
+71.15000E-06,-2.01005023E-03
+71.20000E-06,-2.01005023E-03
+71.25000E-06,-2.01005023E-03
+71.30000E-06,-2.01005023E-03
+71.35000E-06,+0.0E+00
+71.40000E-06,-2.01005023E-03
+71.45000E-06,+0.0E+00
+71.50000E-06,+0.0E+00
+71.55000E-06,+0.0E+00
+71.60000E-06,-1.25628139E-03
+71.65000E-06,-2.01005023E-03
+71.70000E-06,-2.01005023E-03
+71.75000E-06,+0.0E+00
+71.80000E-06,+0.0E+00
+71.85000E-06,-2.01005023E-03
+71.90000E-06,+0.0E+00
+71.95000E-06,-2.01005023E-03
+72.00000E-06,+0.0E+00
+72.05000E-06,-2.01005023E-03
+72.10000E-06,-2.01005023E-03
+72.15000E-06,-2.01005023E-03
+72.20000E-06,-753.76883E-06
+72.25000E-06,+0.0E+00
+72.30000E-06,+0.0E+00
+72.35000E-06,+0.0E+00
+72.40000E-06,+0.0E+00
+72.45000E-06,+2.01005023E-03
+72.50000E-06,+0.0E+00
+72.55000E-06,+0.0E+00
+72.60000E-06,+753.76883E-06
+72.65000E-06,+0.0E+00
+72.70000E-06,+2.01005023E-03
+72.75000E-06,+2.01005023E-03
+72.80000E-06,+1.25628139E-03
+72.85000E-06,+0.0E+00
+72.90000E-06,+0.0E+00
+72.95000E-06,+0.0E+00
+73.00000E-06,+0.0E+00
+73.05000E-06,+2.01005023E-03
+73.10000E-06,+0.0E+00
+73.15000E-06,+2.01005023E-03
+73.20000E-06,+2.01005023E-03
+73.25000E-06,+2.01005023E-03
+73.30000E-06,+0.0E+00
+73.35000E-06,+2.01005023E-03
+73.40000E-06,+2.01005023E-03
+73.45000E-06,+2.01005023E-03
+73.50000E-06,+2.01005023E-03
+73.55000E-06,+2.01005023E-03
+73.60000E-06,+4.02010046E-03
+73.65000E-06,+4.02010046E-03
+73.70000E-06,+753.76883E-06
+73.75000E-06,+2.01005023E-03
+73.80000E-06,+3.26633162E-03
+73.85000E-06,+2.01005023E-03
+73.90000E-06,+1.25628139E-03
+73.95000E-06,+1.25628139E-03
+74.00000E-06,+1.25628139E-03
+74.05000E-06,+2.01005023E-03
+74.10000E-06,+2.01005023E-03
+74.15000E-06,+2.01005023E-03
+74.20000E-06,+2.01005023E-03
+74.25000E-06,+2.01005023E-03
+74.30000E-06,+2.01005023E-03
+74.35000E-06,+2.01005023E-03
+74.40000E-06,+2.01005023E-03
+74.45000E-06,+2.01005023E-03
+74.50000E-06,+2.01005023E-03
+74.55000E-06,+2.01005023E-03
+74.60000E-06,+2.01005023E-03
+74.65000E-06,+2.01005023E-03
+74.70000E-06,+3.26633162E-03
+74.75000E-06,+2.01005023E-03
+74.80000E-06,+4.02010046E-03
+74.85000E-06,+2.76381906E-03
+74.90000E-06,+2.76381906E-03
+74.95000E-06,+2.01005023E-03
+75.00000E-06,+4.02010046E-03
+75.05000E-06,+2.01005023E-03
+75.10000E-06,+2.01005023E-03
+75.15000E-06,+4.02010046E-03
+75.20000E-06,+2.01005023E-03
+75.25000E-06,+2.01005023E-03
+75.30000E-06,+2.01005023E-03
+75.35000E-06,+2.76381906E-03
+75.40000E-06,+2.01005023E-03
+75.45000E-06,+4.02010046E-03
+75.50000E-06,+2.01005023E-03
+75.55000E-06,+2.01005023E-03
+75.60000E-06,+4.02010046E-03
+75.65000E-06,+2.01005023E-03
+75.70000E-06,+4.02010046E-03
+75.75000E-06,+4.02010046E-03
+75.80000E-06,+2.01005023E-03
+75.85000E-06,+4.02010046E-03
+75.90000E-06,+4.02010046E-03
+75.95000E-06,+4.02010046E-03
+76.00000E-06,+4.02010046E-03
+76.05000E-06,+2.01005023E-03
+76.10000E-06,+4.02010046E-03
+76.15000E-06,+4.02010046E-03
+76.20000E-06,+4.02010046E-03
+76.25000E-06,+4.02010046E-03
+76.30000E-06,+2.01005023E-03
+76.35000E-06,+2.01005023E-03
+76.40000E-06,+4.02010046E-03
+76.45000E-06,+4.02010046E-03
+76.50000E-06,+4.02010046E-03
+76.55000E-06,+4.02010046E-03
+76.60000E-06,+4.02010046E-03
+76.65000E-06,+6.03015069E-03
+76.70000E-06,+4.02010046E-03
+76.75000E-06,+4.02010046E-03
+76.80000E-06,+5.27638185E-03
+76.85000E-06,+6.03015069E-03
+76.90000E-06,+6.03015069E-03
+76.95000E-06,+6.03015069E-03
+77.00000E-06,+6.03015069E-03
+77.05000E-06,+6.03015069E-03
+77.10000E-06,+6.03015069E-03
+77.15000E-06,+6.03015069E-03
+77.20000E-06,+6.03015069E-03
+77.25000E-06,+6.03015069E-03
+77.30000E-06,+4.02010046E-03
+77.35000E-06,+6.03015069E-03
+77.40000E-06,+4.02010046E-03
+77.45000E-06,+6.03015069E-03
+77.50000E-06,+6.03015069E-03
+77.55000E-06,+4.02010046E-03
+77.60000E-06,+4.02010046E-03
+77.65000E-06,+5.27638185E-03
+77.70000E-06,+4.02010046E-03
+77.75000E-06,+6.03015069E-03
+77.80000E-06,+4.02010046E-03
+77.85000E-06,+4.02010046E-03
+77.90000E-06,+4.02010046E-03
+77.95000E-06,+4.02010046E-03
+78.00000E-06,+4.02010046E-03
+78.05000E-06,+4.02010046E-03
+78.10000E-06,+4.02010046E-03
+78.15000E-06,+2.01005023E-03
+78.20000E-06,+2.01005023E-03
+78.25000E-06,+2.01005023E-03
+78.30000E-06,+3.26633162E-03
+78.35000E-06,+0.0E+00
+78.40000E-06,+2.01005023E-03
+78.45000E-06,+2.01005023E-03
+78.50000E-06,+2.01005023E-03
+78.55000E-06,+2.01005023E-03
+78.60000E-06,+2.01005023E-03
+78.65000E-06,+3.26633162E-03
+78.70000E-06,+2.01005023E-03
+78.75000E-06,+2.76381906E-03
+78.80000E-06,+2.01005023E-03
+78.85000E-06,+2.01005023E-03
+78.90000E-06,+4.02010046E-03
+78.95000E-06,+4.02010046E-03
+79.00000E-06,+2.01005023E-03
+79.05000E-06,+4.02010046E-03
+79.10000E-06,+4.02010046E-03
+79.15000E-06,+2.01005023E-03
+79.20000E-06,+4.02010046E-03
+79.25000E-06,+4.02010046E-03
+79.30000E-06,+2.01005023E-03
+79.35000E-06,+2.01005023E-03
+79.40000E-06,+3.26633162E-03
+79.45000E-06,+4.02010046E-03
+79.50000E-06,+2.01005023E-03
+79.55000E-06,+2.76381906E-03
+79.60000E-06,+2.01005023E-03
+79.65000E-06,+2.01005023E-03
+79.70000E-06,+4.02010046E-03
+79.75000E-06,+4.02010046E-03
+79.80000E-06,+4.02010046E-03
+79.85000E-06,+2.01005023E-03
+79.90000E-06,+4.02010046E-03
+79.95000E-06,+2.76381906E-03
+80.00000E-06,+4.02010046E-03
+80.05000E-06,+4.02010046E-03
+80.10000E-06,+4.02010046E-03
+80.15000E-06,+4.02010046E-03
+80.20000E-06,+2.76381906E-03
+80.25000E-06,+2.01005023E-03
+80.30000E-06,+2.01005023E-03
+80.35000E-06,+2.76381906E-03
+80.40000E-06,+2.01005023E-03
+80.45000E-06,+2.01005023E-03
+80.50000E-06,+4.02010046E-03
+80.55000E-06,+2.01005023E-03
+80.60000E-06,+2.01005023E-03
+80.65000E-06,+2.76381906E-03
+80.70000E-06,+4.02010046E-03
+80.75000E-06,+2.01005023E-03
+80.80000E-06,+2.01005023E-03
+80.85000E-06,+2.01005023E-03
+80.90000E-06,+3.26633162E-03
+80.95000E-06,+2.01005023E-03
+81.00000E-06,+2.01005023E-03
+81.05000E-06,+4.02010046E-03
+81.10000E-06,+2.01005023E-03
+81.15000E-06,+2.01005023E-03
+81.20000E-06,+2.01005023E-03
+81.25000E-06,+2.01005023E-03
+81.30000E-06,+2.01005023E-03
+81.35000E-06,+2.76381906E-03
+81.40000E-06,+4.02010046E-03
+81.45000E-06,+4.02010046E-03
+81.50000E-06,+4.02010046E-03
+81.55000E-06,+4.02010046E-03
+81.60000E-06,+4.02010046E-03
+81.65000E-06,+4.02010046E-03
+81.70000E-06,+4.02010046E-03
+81.75000E-06,+4.02010046E-03
+81.80000E-06,+3.26633162E-03
+81.85000E-06,+4.02010046E-03
+81.90000E-06,+2.01005023E-03
+81.95000E-06,+4.02010046E-03
+82.00000E-06,+4.02010046E-03
+82.05000E-06,+4.02010046E-03
+82.10000E-06,+4.02010046E-03
+82.15000E-06,+4.02010046E-03
+82.20000E-06,+4.02010046E-03
+82.25000E-06,+4.02010046E-03
+82.30000E-06,+4.02010046E-03
+82.35000E-06,+4.02010046E-03
+82.40000E-06,+4.02010046E-03
+82.45000E-06,+4.02010046E-03
+82.50000E-06,+4.02010046E-03
+82.55000E-06,+4.02010046E-03
+82.60000E-06,+4.02010046E-03
+82.65000E-06,+4.02010046E-03
+82.70000E-06,+4.02010046E-03
+82.75000E-06,+6.03015069E-03
+82.80000E-06,+4.02010046E-03
+82.85000E-06,+4.02010046E-03
+82.90000E-06,+4.02010046E-03
+82.95000E-06,+4.02010046E-03
+83.00000E-06,+6.03015069E-03
+83.05000E-06,+4.77386929E-03
+83.10000E-06,+6.03015069E-03
+83.15000E-06,+4.77386929E-03
+83.20000E-06,+6.03015069E-03
+83.25000E-06,+6.03015069E-03
+83.30000E-06,+6.03015069E-03
+83.35000E-06,+8.04020092E-03
+83.40000E-06,+8.04020092E-03
+83.45000E-06,+8.04020092E-03
+83.50000E-06,+8.04020092E-03
+83.55000E-06,+8.04020092E-03
+83.60000E-06,+8.04020092E-03
+83.65000E-06,+8.04020092E-03
+83.70000E-06,+8.04020092E-03
+83.75000E-06,+8.04020092E-03
+83.80000E-06,+8.04020092E-03
+83.85000E-06,+8.04020092E-03
+83.90000E-06,+8.04020092E-03
+83.95000E-06,+8.04020092E-03
+84.00000E-06,+8.04020092E-03
+84.05000E-06,+8.04020092E-03
+84.10000E-06,+10.05025115E-03
+84.15000E-06,+10.05025115E-03
+84.20000E-06,+8.04020092E-03
+84.25000E-06,+10.05025115E-03
+84.30000E-06,+8.04020092E-03
+84.35000E-06,+8.04020092E-03
+84.40000E-06,+8.04020092E-03
+84.45000E-06,+8.04020092E-03
+84.50000E-06,+8.04020092E-03
+84.55000E-06,+8.04020092E-03
+84.60000E-06,+8.04020092E-03
+84.65000E-06,+8.04020092E-03
+84.70000E-06,+6.03015069E-03
+84.75000E-06,+6.03015069E-03
+84.80000E-06,+8.04020092E-03
+84.85000E-06,+8.04020092E-03
+84.90000E-06,+8.04020092E-03
+84.95000E-06,+8.04020092E-03
+85.00000E-06,+8.04020092E-03
+85.05000E-06,+8.04020092E-03
+85.10000E-06,+8.04020092E-03
+85.15000E-06,+8.04020092E-03
+85.20000E-06,+8.04020092E-03
+85.25000E-06,+8.04020092E-03
+85.30000E-06,+8.04020092E-03
+85.35000E-06,+8.04020092E-03
+85.40000E-06,+8.04020092E-03
+85.45000E-06,+8.04020092E-03
+85.50000E-06,+8.04020092E-03
+85.55000E-06,+8.04020092E-03
+85.60000E-06,+8.04020092E-03
+85.65000E-06,+8.04020092E-03
+85.70000E-06,+8.04020092E-03
+85.75000E-06,+8.04020092E-03
+85.80000E-06,+8.04020092E-03
+85.85000E-06,+8.04020092E-03
+85.90000E-06,+8.04020092E-03
+85.95000E-06,+8.04020092E-03
+86.00000E-06,+6.03015069E-03
+86.05000E-06,+8.04020092E-03
+86.10000E-06,+8.04020092E-03
+86.15000E-06,+8.04020092E-03
+86.20000E-06,+8.04020092E-03
+86.25000E-06,+6.03015069E-03
+86.30000E-06,+8.04020092E-03
+86.35000E-06,+10.05025115E-03
+86.40000E-06,+8.04020092E-03
+86.45000E-06,+8.04020092E-03
+86.50000E-06,+8.04020092E-03
+86.55000E-06,+8.04020092E-03
+86.60000E-06,+8.04020092E-03
+86.65000E-06,+8.04020092E-03
+86.70000E-06,+8.04020092E-03
+86.75000E-06,+8.04020092E-03
+86.80000E-06,+10.05025115E-03
+86.85000E-06,+6.03015069E-03
+86.90000E-06,+8.04020092E-03
+86.95000E-06,+8.04020092E-03
+87.00000E-06,+8.04020092E-03
+87.05000E-06,+8.04020092E-03
+87.10000E-06,+8.04020092E-03
+87.15000E-06,+8.04020092E-03
+87.20000E-06,+8.04020092E-03
+87.25000E-06,+8.04020092E-03
+87.30000E-06,+8.04020092E-03
+87.35000E-06,+9.29648231E-03
+87.40000E-06,+8.04020092E-03
+87.45000E-06,+8.04020092E-03
+87.50000E-06,+10.05025115E-03
+87.55000E-06,+8.04020092E-03
+87.60000E-06,+8.04020092E-03
+87.65000E-06,+8.04020092E-03
+87.70000E-06,+8.04020092E-03
+87.75000E-06,+10.05025115E-03
+87.80000E-06,+8.04020092E-03
+87.85000E-06,+10.05025115E-03
+87.90000E-06,+10.05025115E-03
+87.95000E-06,+10.05025115E-03
+88.00000E-06,+10.05025115E-03
+88.05000E-06,+10.05025115E-03
+88.10000E-06,+9.29648231E-03
+88.15000E-06,+10.05025115E-03
+88.20000E-06,+8.79396975E-03
+88.25000E-06,+10.05025115E-03
+88.30000E-06,+8.04020092E-03
+88.35000E-06,+8.04020092E-03
+88.40000E-06,+10.05025115E-03
+88.45000E-06,+10.05025115E-03
+88.50000E-06,+10.05025115E-03
+88.55000E-06,+10.05025115E-03
+88.60000E-06,+8.04020092E-03
+88.65000E-06,+8.04020092E-03
+88.70000E-06,+10.05025115E-03
+88.75000E-06,+10.05025115E-03
+88.80000E-06,+10.05025115E-03
+88.85000E-06,+10.05025115E-03
+88.90000E-06,+8.04020092E-03
+88.95000E-06,+8.79396975E-03
+89.00000E-06,+8.04020092E-03
+89.05000E-06,+10.05025115E-03
+89.10000E-06,+8.04020092E-03
+89.15000E-06,+8.04020092E-03
